M,SBD,,89.75,93,152.5,97.5,212.5,462.5
F,SBD,,66.32,67.3,102.06,47.63,104.33,254.01
M,B,15.5,57.0,60,,60.0,,60.0
M,SBD,21.5,73.5,74,190.0,130.0,210.0,530.0
M,B,28.5,81.05,83,,150.0,,150.0
M,SBD,,75.0,75,245.0,160.0,230.0,635.0
M,SBD,58.5,81.2,83,160.0,90.0,172.5,422.5
M,SBD,18.5,86.5,93,182.5,107.5,190.0,480.0
F,SBD,,55.88,56,74.84,38.56,68.04,181.44
M,B,31.5,79.8,82.5,,145.0,,
F,SBD,,51.3,51.9,102.06,40.82,99.79,242.67
M,SBD,19.5,73.9,74,165.0,102.5,162.5,430.0
F,SBD,39.5,61.0,,135.0,57.5,142.5,335.0
M,D,69.0,58.51,59,,,185.0,185.0
F,SBD,,57.52,60.1,92.99,40.82,95.25,229.06
M,SBD,18.5,82.5,82.5,104.3,81.6,158.8,344.7
M,SBD,48.0,131.0,140,327.5,,,
F,SBD,16.5,58.2,58.5,67.5,45.0,102.5,215.0
M,D,16.0,70.5,75,,,160.0,160.0
M,S,24.0,122.4,125,260.0,,,260.0
M,D,31.5,86.7,90,,,222.5,222.5
F,D,22.0,51.9,53,,,105.0,105.0
F,SBD,29.5,114.93,84+,152.5,62.5,137.5,352.5
M,B,,102.6,105,,90.0,,90.0
M,B,48.5,74.6,75,,130.0,,130.0
M,SBD,,74.0,75,175.0,105.0,210.0,490.0
M,SBD,20.5,56.7,59,142.5,132.5,190.0,465.0
M,SBD,18.5,81.35,83,192.5,115.0,210.0,517.5
M,SBD,20.5,107.41,110,190.0,120.0,252.5,562.5
M,B,20.0,81.7,82.5,,122.5,,122.5
F,SBD,,59.65,60.1,54.43,34.02,102.06,190.51
M,B,17.0,105.7,110,,120.0,,120.0
F,SBD,,59.56,60.1,129.27,70.31,129.27,328.85
F,SBD,43.0,82.5,82.5,115.0,,,
M,B,29.5,88.95,93,,195.0,,195.0
M,B,,105.05,107.9,,138.35,,138.35
M,B,49.5,97.45,100,,160.0,,160.0
M,B,38.0,66.2,67.5,,120.0,,120.0
M,SBD,,100.0,100,245.0,160.0,220.0,625.0
M,B,27.5,115.3,125,,220.0,,220.0
M,SBD,28.0,130.0,140,290.0,160.0,300.0,750.0
F,SBD,35.0,82.45,82.5,90.0,62.5,115.0,267.5
F,B,16.5,48.0,48,,50.0,,50.0
M,SBD,42.5,88.7,90,242.5,147.5,255.0,645.0
F,B,,83.96,90.2,,72.57,,72.57
M,D,12.0,49.0,52,,,75.0,75.0
F,SBD,,64.27,67.3,154.22,77.11,136.08,367.41
M,B,59.0,102.55,110,,120.0,,120.0
M,D,13.0,59.7,60,,,105.0,105.0
F,SBD,,68.95,75,104.33,52.16,102.06,258.55
M,SBD,,92.9,93,225.0,160.0,250.0,635.0
F,SBD,24.5,59.7,63,115.0,55.0,115.0,285.0
F,B,,59.4,60,,92.5,,92.5
M,SBD,38.0,95.25,100,300.0,177.5,257.5,735.0
M,B,44.5,93.55,105,,180.0,,180.0
F,B,22.5,56.0,56,,90.0,,90.0
M,D,49.0,88.1,90,,,185.0,185.0
M,SBD,,92.45,93,290.0,217.5,265.0,772.5
M,SBD,17.5,82.4,83,160.0,135.0,180.0,475.0
F,SBD,,104.05,117.7,113.4,56.7,106.59,276.69
F,SBD,15.5,71.0,72,82.5,37.5,100.0,220.0
M,SBD,18.0,60.0,60,170.0,95.0,192.5,457.5
F,B,,68.15,72,,55.0,,55.0
F,SBD,,46.63,47.8,83.91,45.36,97.52,226.8
F,D,35.0,58.95,60,,,117.5,117.5
F,SBD,,109.86,110,129.27,56.7,136.08,322.05
F,SBD,48.0,54.4,56,80.0,60.0,87.5,227.5
M,B,44.5,120.25,120+,,170.0,,170.0
F,SBD,50.5,71.6,72,97.5,72.5,122.5,292.5
M,SBD,21.5,81.6,83,302.5,172.5,270.0,745.0
F,SBD,,60.06,60.1,106.59,65.77,129.27,301.64
F,SBD,22.0,66.0,67.5,95.0,57.5,130.0,282.5
F,SBD,17.5,55.45,57,100.0,52.5,117.5,270.0
M,SBD,20.5,91.93,93,250.0,165.0,282.5,697.5
F,SBD,61.5,69.7,72,75.0,52.5,110.0,237.5
M,B,39.0,94.75,100,,180.0,,180.0
F,SBD,,91.76,100,106.59,54.43,106.59,267.62
F,SBD,,,,,,,
M,SBD,,96.0,100,165.0,125.0,180.0,470.0
M,SBD,24.5,77.1,82.5,182.5,105.0,227.5,515.0
M,SBD,,59.1,60,195.0,100.0,220.0,515.0
M,SBD,42.5,101.35,105,140.0,102.5,205.0,447.5
F,SBD,80.5,98.35,84+,47.5,40.0,115.0,202.5
M,SBD,14.5,40.0,40,25.0,15.0,47.5,87.5
F,SBD,23.0,61.8,63,137.5,75.0,185.0,397.5
M,D,18.0,81.9,82.5,,,240.0,240.0
M,D,34.0,82.3,82.5,,,250.0,250.0
M,SBD,20.5,90.4,93,320.0,210.0,270.0,800.0
M,SBD,36.0,73.25,74,190.0,137.5,232.5,560.0
M,SBD,30.0,94.7,100,135.0,142.5,182.5,460.0
M,SBD,20.0,79.5,83,170.0,115.0,200.0,485.0
M,SBD,20.5,81.3,82.5,160.0,112.5,187.5,460.0
F,D,16.5,53.5,56,,,97.5,97.5
F,SBD,,77.02,82.3,104.33,61.23,113.4,278.96
M,SBD,21.0,102.65,105,210.0,132.5,250.0,592.5
F,SBD,42.0,62.0,63,107.5,82.5,152.5,342.5
M,SBD,65.5,82.38,83,160.0,147.5,207.5,515.0
F,SBD,,65.77,67.3,149.69,72.57,140.61,362.87
F,SBD,15.5,54.88,56,149.69,63.5,149.69,362.87
F,D,,60.0,60,,,130.0,130.0
M,SBD,15.5,114.6,120,215.0,107.5,215.0,537.5
M,B,47.5,167.2,120+,,180.0,,180.0
M,SBD,19.0,66.69,67.5,200.0,102.5,242.5,545.0
M,SBD,,102.2,105,220.0,142.5,280.0,642.5
F,B,19.0,63.2,67.5,,55.0,,55.0
M,SBD,21.0,83.6,90,210.0,170.0,240.0,620.0
M,SBD,36.5,91.5,93,207.5,155.0,230.0,592.5
F,SBD,,87.45,90,165.56,65.77,129.27,360.61
M,D,19.0,88.8,90,,,150.0,150.0
M,SBD,21.0,90.0,90,290.0,190.0,285.0,765.0
F,SBD,16.5,55.34,56,129.27,79.38,108.86,317.51
M,SBD,30.0,109.7,110,212.5,152.5,215.0,580.0
M,B,18.5,81.9,83,,125.0,,125.0
M,SBD,27.5,93.0,93,300.0,212.5,280.0,792.5
M,D,17.0,86.3,90,,,232.5,232.5
F,SBD,,55.52,56,102.06,56.7,115.67,274.42
M,SBD,20.5,79.85,83,165.0,120.0,215.0,500.0
M,D,37.0,80.9,82.5,,,270.0,270.0
M,SBD,52.0,87.8,90,230.0,130.0,225.0,585.0
F,SBD,18.5,48.3,52,68.0,38.6,108.9,215.5
M,SBD,24.5,120.7,120+,320.0,240.0,280.0,840.0
M,B,25.5,145.6,120+,,220.0,,220.0
F,SBD,48.5,66.25,72,102.5,45.0,115.0,262.5
M,B,26.0,89.9,90,,110.0,,110.0
M,SBD,,113.6,125,190.0,182.5,290.0,662.5
M,SBD,24.0,90.25,93,205.0,97.5,202.5,505.0
F,SBD,,65.14,67.3,111.13,61.23,104.33,276.69
M,D,46.0,86.9,90,,,280.0,280.0
M,SBD,30.5,93.0,93,290.0,210.0,270.0,770.0
M,SBD,20.5,92.9,93,175.0,110.0,235.0,520.0
M,SBD,16.5,64.5,67.5,127.5,92.5,165.0,385.0
F,SBD,,69.55,76,120.0,67.5,150.0,337.5
F,SBD,41.5,56.0,57,45.3,28.8,61.7,135.8
M,B,28.0,73.6,75,,175.0,,175.0
F,D,35.5,59.3,63,,,140.0,140.0
F,B,27.0,97.2,86+,,145.0,,145.0
M,SBD,34.0,74.6,75,260.0,,,
F,SBD,,80.14,84,117.5,65.0,130.0,312.5
F,SBD,,44.18,44.2,74.84,36.29,77.11,188.24
M,SBD,12.5,58.06,60,87.5,60.0,115.0,262.5
M,SBD,29.5,89.5,93,182.5,127.5,227.5,537.5
M,SBD,27.0,103.6,105,272.5,142.5,230.0,645.0
F,B,22.5,62.43,63,,62.5,,62.5
M,D,33.5,98.0,100,,,290.0,290.0
F,SBD,30.0,59.4,60,75.0,57.5,110.0,242.5
M,SBD,18.5,89.25,90,300.0,177.5,265.0,742.5
F,SBD,29.5,61.9,63,95.0,55.0,117.5,267.5
M,SBD,,115.52,120,270.0,155.0,280.0,705.0
M,SBD,16.5,67.45,67.5,137.5,92.5,170.0,400.0
M,B,,90.0,90,,115.0,,115.0
M,SBD,18.5,75.0,75,230.0,140.0,240.0,610.0
M,SBD,20.5,71.68,74,150.0,110.0,157.5,417.5
M,SBD,26.5,110.19,120,125.0,62.5,185.0,372.5
F,SBD,,,,,,,
M,SBD,55.5,58.35,59,107.5,112.5,147.5,367.5
M,SBD,21.5,60.1,66,147.5,80.0,175.0,402.5
M,B,53.0,102.0,110,,152.5,,152.5
F,SBD,47.5,64.77,69,100.0,62.5,122.5,285.0
F,SBD,,59.51,60.1,111.13,47.63,99.79,258.55
F,SBD,24.0,64.2,67.5,95.0,50.0,137.5,282.5
M,SBD,,105.0,105,225.0,137.5,265.0,627.5
M,B,36.0,111.3,125,,205.0,,205.0
M,SBD,41.5,105.0,105,,,,
F,B,29.5,63.75,72,,167.5,,167.5
M,B,33.5,103.95,105,,300.0,,300.0
F,SBD,,71.49,75,56.7,24.95,79.38,161.03
F,B,28.5,55.4,57,,72.5,,72.5
M,SBD,,100.0,100,227.5,155.0,222.5,605.0
M,SBD,22.0,89.4,90,225.0,150.0,250.0,625.0
M,SBD,19.5,89.8,90,240.0,190.0,240.0,670.0
M,SBD,32.5,146.5,125+,300.0,225.0,305.0,830.0
M,SBD,32.5,89.6,90,230.0,142.5,250.0,622.5
M,B,35.0,121.0,125,,195.0,,195.0
M,SBD,27.5,124.0,120+,295.0,225.0,270.0,790.0
M,D,20.0,82.5,83,,,262.5,262.5
F,SBD,29.0,52.2,,80.0,42.5,90.0,212.5
F,BD,15.5,57.29,63,,62.5,125.0,187.5
F,B,23.0,69.3,75,,65.0,,65.0
M,SBD,21.5,82.7,83,230.0,160.0,260.0,650.0
M,B,34.0,136.45,107+,,176.0,,176.0
F,SBD,,47.63,47.8,95.25,31.75,79.38,206.38
F,SBD,72.0,57.6,58.5,85.0,30.0,95.0,210.0
M,B,33.5,86.3,90,,185.0,,185.0
F,SBD,27.5,104.45,100+,100.0,52.5,130.0,282.5
M,SBD,32.0,73.65,74,200.0,160.0,250.0,610.0
F,SBD,,73.21,75,95.25,54.43,97.52,247.21
M,SBD,51.5,125.0,125,282.5,165.0,290.0,737.5
M,D,,87.6,90,,,280.0,280.0
F,SBD,24.0,63.55,67.5,90.0,50.0,105.0,245.0
F,SBD,14.5,66.3,69,92.5,50.0,115.0,257.5
M,SBD,,75.0,75,200.0,132.5,212.5,545.0
M,SBD,,99.8,105,205.0,115.0,252.5,572.5
M,SBD,38.0,135.2,140,255.0,165.0,267.5,687.5
F,SBD,17.5,56.8,57,65.0,30.0,75.0,170.0
M,SBD,22.5,71.55,75,162.5,122.5,175.0,460.0
M,SBD,,56.0,56,120.0,65.0,155.0,340.0
F,SBD,17.0,62.48,63,180.0,92.5,205.0,477.5
F,SBD,64.5,70.7,72,62.5,47.5,112.5,222.5
F,SBD,33.5,79.5,84,137.5,82.5,167.5,387.5
M,SBD,30.0,107.8,110,235.0,152.5,267.5,655.0
M,SBD,18.5,92.6,93,205.0,135.0,230.0,570.0
F,SBD,38.5,56.6,57,95.0,42.5,115.0,252.5
M,SBD,28.0,71.55,74,162.5,97.5,240.0,500.0
M,B,,52.0,52,,65.0,,65.0
M,B,51.0,98.8,100,,182.5,,182.5
M,SBD,27.0,80.8,82.5,155.0,110.0,220.0,485.0
M,SBD,18.5,96.5,100,210.0,145.0,260.0,615.0
F,S,32.0,65.4,67.5,90.0,,,90.0
F,SBD,,47.26,47.8,88.45,49.9,81.65,219.99
M,B,,84.9,90,,140.0,,
M,SBD,36.5,73.4,74,175.0,132.5,200.0,507.5
F,D,18.0,71.0,80,,,120.0,120.0
M,B,41.0,61.8,67.5,,125.0,,125.0
F,SBD,28.0,61.14,63,120.0,75.0,145.0,340.0
F,SBD,,73.98,75,79.38,40.82,102.06,222.26
F,SBD,,63.5,67.3,29.48,24.95,43.09,97.52
M,BD,65.0,82.5,82.5,,97.52,145.15,242.67
F,SBD,28.0,67.2,67.5,130.0,75.0,175.0,380.0
F,SBD,14.5,54.79,56,106.59,45.36,99.79,251.74
F,SBD,,64.6,67.5,,,,
F,SBD,24.5,66.8,72,105.0,65.0,137.5,307.5
M,SBD,36.5,116.8,120,180.0,125.0,185.0,490.0
M,SBD,57.5,98.4,100,180.0,155.0,207.5,542.5
M,B,,,85+,,240.0,,240.0
M,B,17.5,88.6,90,,150.0,,150.0
M,SBD,16.0,100.5,110,280.0,120.0,210.0,610.0
F,SBD,,76.57,82.3,86.18,49.9,102.06,238.14
M,SBD,20.5,62.4,66,145.0,97.5,175.0,417.5
F,SBD,,58.15,60.1,90.72,36.29,108.86,235.87
M,B,55.0,108.9,110,,142.5,,142.5
M,B,27.0,94.3,97,,,,
F,SBD,,82.93,84,92.5,55.0,130.0,277.5
M,SBD,9.5,46.5,48,42.5,22.5,55.0,120.0
M,D,,95.92,105,,,235.0,235.0
M,SBD,31.5,79.9,83,120.0,100.0,165.0,385.0
M,B,23.5,91.05,93,,185.0,,185.0
M,B,31.5,91.9,93,,,,
M,SBD,81.0,89.4,93,102.5,,142.5,
M,SBD,35.0,88.2,90,217.5,160.0,250.0,627.5
M,B,18.5,63.8,67.5,,117.5,,117.5
F,B,32.0,116.22,84+,,80.0,,80.0
F,SBD,17.5,76.85,84,107.5,65.0,130.0,302.5
M,SBD,16.5,91.6,93,210.0,112.5,210.0,532.5
M,SBD,,71.7,75,152.5,110.0,162.5,425.0
M,SBD,15.5,74.4,83,175.0,92.5,185.0,452.5
F,SBD,14.5,78.9,84,120.0,50.0,115.0,285.0
F,SBD,20.5,51.2,52,72.5,42.5,92.5,207.5
F,SBD,,51.62,51.9,95.25,43.09,92.99,231.33
F,SBD,32.5,83.65,84,115.0,57.5,140.0,312.5
M,SBD,,82.5,82.5,170.0,130.0,200.0,500.0
F,BD,46.0,67.15,67.5,,57.5,110.0,167.5
M,SBD,17.5,56.0,56,162.5,95.0,182.5,440.0
F,SBD,61.0,61.4,67.5,123.0,83.0,135.0,341.0
M,SBD,15.0,79.0,82.5,167.5,100.0,217.5,485.0
M,B,18.0,60.0,60,,90.0,,90.0
M,B,34.0,73.2,75,,132.5,,132.5
M,B,37.0,109.0,110,,180.0,,180.0
F,SBD,,105.78,117.7,136.08,63.5,127.01,326.59
M,SBD,,125.0,125,351.53,219.99,285.76,857.29
F,SBD,,120.56,100+,117.93,49.9,115.67,283.5
M,B,40.5,108.95,110,,283.5,,283.5
M,SBD,17.5,113.6,120,147.5,65.0,162.5,375.0
M,SBD,49.5,92.3,93,150.0,130.0,190.0,470.0
F,SBD,42.0,66.6,67.5,105.0,70.0,140.0,315.0
M,SBD,73.5,64.15,66,105.0,60.0,140.0,305.0
F,B,30.5,51.1,52,,72.5,,72.5
M,SBD,19.0,71.4,75,130.0,90.0,190.0,410.0
M,B,16.0,156.0,125+,,110.0,,110.0
F,B,28.5,46.85,47,,45.0,,45.0
M,D,22.0,65.4,67.5,,,140.0,140.0
M,D,36.0,107.4,110,,,290.0,290.0
M,SBD,59.5,118.89,120,200.0,175.0,175.0,550.0
F,SBD,15.5,62.3,63,117.5,50.0,125.0,292.5
M,SBD,39.5,124.0,125,320.0,220.0,330.0,870.0
M,SBD,,87.36,88,224.53,145.15,235.87,605.55
F,D,22.0,49.9,52,,,92.5,92.5
M,SBD,,104.6,105,210.0,105.0,215.0,530.0
M,D,30.0,101.6,,,,225.0,225.0
M,SBD,17.5,72.4,74,175.0,140.0,190.0,505.0
F,B,58.0,89.2,90,,47.5,,47.5
M,B,,92.7,93,,145.0,,145.0
M,B,34.0,88.9,90,,170.0,,170.0
M,SBD,19.5,79.7,83,237.5,122.5,240.0,600.0
M,SBD,28.5,107.7,120,150.0,150.0,280.0,580.0
M,SBD,29.5,90.3,93,235.0,137.5,247.5,620.0
M,BD,26.0,106.37,110,,180.0,270.0,450.0
M,D,38.0,82.1,82.5,,,215.0,215.0
M,B,,103.8,105,,150.5,,150.5
M,SBD,42.0,89.45,90,245.0,165.0,230.0,640.0
M,SBD,38.5,97.4,105,182.5,127.5,,
M,SB,,63.6,67.5,155.0,82.5,,237.5
F,SBD,,73.48,75,151.95,68.04,117.93,337.93
M,B,43.5,137.3,120+,,197.5,,197.5
M,B,44.5,150.4,120+,,,,
F,SBD,26.5,79.0,84,135.0,67.5,145.0,347.5
M,SBD,20.0,80.1,82.5,212.5,127.5,237.5,577.5
F,B,54.0,61.7,67.5,,90.0,,90.0
F,SBD,,47.81,47.8,129.27,61.23,111.13,301.64
F,SBD,,68.04,75,83.91,31.75,102.06,217.72
F,B,,72.5,75,,70.0,,70.0
F,SBD,23.5,78.32,84,165.0,95.0,160.0,420.0
M,SBD,15.5,66.9,67.5,87.5,47.5,112.5,247.5
F,SBD,47.0,51.6,52,102.5,55.0,120.0,277.5
F,SBD,,65.14,67.3,95.25,47.63,104.33,247.21
M,D,60.0,88.9,90,,,140.0,140.0
F,SBD,,64.41,67.3,88.45,40.82,97.52,226.8
M,B,48.0,88.0,90,,110.0,,110.0
M,B,,79.92,83,,138.35,,138.35
F,SBD,,78.9,84,125.0,75.0,145.0,345.0
M,SBD,46.5,60.0,60,162.5,105.0,192.5,460.0
F,D,20.0,65.6,67.5,,,125.0,125.0
M,SBD,53.5,84.9,90,260.0,182.5,227.5,670.0
F,SBD,20.5,41.08,43,80.0,47.5,105.0,232.5
F,SBD,18.5,109.9,90+,167.5,67.5,140.0,375.0
F,SBD,,73.21,75,102.06,43.09,120.2,265.35
F,SBD,18.5,71.7,72,165.0,67.5,172.5,405.0
M,SBD,16.5,67.0,67.5,122.5,82.5,155.0,360.0
F,SBD,33.0,66.5,72,97.5,42.5,125.0,265.0
M,SBD,25.5,91.7,93,232.5,177.5,270.0,680.0
M,SBD,22.0,93.7,100,187.5,97.5,200.0,485.0
F,SBD,,81.5,84,85.0,40.0,97.5,222.5
M,SBD,27.0,119.4,120,312.5,205.0,340.0,857.5
M,SBD,23.5,92.0,93,205.0,145.0,242.5,592.5
M,B,46.5,109.7,120,,160.0,,160.0
M,SBD,17.5,57.3,59,127.5,82.5,190.0,400.0
M,SBD,,64.66,66,180.0,,,
M,BD,25.0,81.1,82.5,,125.0,225.0,350.0
F,SBD,,,,,,,
F,SBD,27.5,51.7,52,,,,
F,D,28.0,56.0,56,,,110.0,110.0
M,B,45.0,148.9,140+,,232.5,,232.5
M,SBD,,103.9,110,240.0,132.5,240.0,612.5
M,B,37.5,119.8,125,,,,
M,SBD,,114.1,125,290.0,175.0,295.0,760.0
M,B,,103.65,110,,100.0,,100.0
M,B,51.0,123.9,125,,200.0,,200.0
F,SBD,,58.06,60.1,54.43,36.29,54.43,145.15
M,SBD,,89.81,90,183.7,122.47,231.33,537.51
M,SBD,51.5,91.9,93,192.5,125.0,220.0,537.5
M,SBD,,116.3,120,240.0,150.0,275.0,665.0
M,B,23.0,70.85,75,,130.0,,130.0
M,D,33.5,69.09,74,,,215.0,215.0
F,SBD,24.5,45.5,47,100.0,58.0,110.0,268.0
F,SBD,,86.64,90,,,,
M,SBD,,52.0,52,55.0,30.0,95.0,180.0
F,SBD,,92.71,100,108.86,45.36,,
F,SBD,,60.85,63,110.0,55.0,147.5,312.5
M,B,51.0,79.0,80,,120.0,,120.0
F,SBD,,67.13,67.3,83.91,36.29,115.67,235.87
M,B,21.5,59.35,60,,130.0,,130.0
F,SBD,18.5,78.3,84,130.0,65.0,137.5,332.5
F,SBD,,55.88,56,,,,
F,SBD,,66.77,67.3,111.13,49.9,104.33,265.35
F,SBD,,82.92,90,136.08,56.7,133.81,326.59
M,B,38.0,130.35,140,,240.0,,240.0
M,B,70.0,77.2,82.5,,100.0,,100.0
M,B,43.5,58.85,59,,105.0,,105.0
F,SBD,16.5,58.24,60.1,97.52,40.82,136.08,274.42
F,SBD,,52.8,56,102.06,54.43,113.4,269.89
F,SBD,25.5,61.3,63,102.5,40.0,140.0,282.5
M,B,24.5,78.8,82.5,,175.0,,175.0
M,SBD,16.5,47.5,48,125.0,60.0,145.0,330.0
M,SBD,33.5,110.0,110,351.53,240.4,317.51,909.45
M,SBD,14.5,71.3,74,125.0,95.0,155.0,375.0
M,SBD,,82.5,82.5,175.0,110.0,185.0,470.0
M,SBD,36.5,104.38,105,240.0,,,
F,D,14.0,42.6,44,,,95.0,95.0
F,SBD,,60.1,60.1,122.47,56.7,120.2,299.37
F,B,53.5,70.4,72,,67.5,,67.5
M,SBD,,98.25,100,185.0,115.0,205.0,505.0
M,SBD,17.5,131.02,140,217.5,147.5,242.5,607.5
F,D,16.0,44.9,67.5,,,85.0,85.0
M,SBD,43.0,95.6,100,200.0,150.0,230.0,580.0
F,SBD,,65.86,67.3,147.42,70.31,136.08,353.8
M,BD,16.0,124.06,125,,97.5,210.0,307.5
F,SBD,15.0,65.9,67.5,77.5,35.0,115.0,227.5
F,SBD,30.0,64.7,67.5,,,,
M,SBD,27.5,81.5,82.5,220.0,120.0,242.5,582.5
M,SBD,30.0,89.5,90,212.5,160.0,260.0,632.5
M,SBD,,82.3,82.5,187.5,147.5,215.0,550.0
M,B,30.0,87.0,90,,152.5,,152.5
F,SD,,58.6,60.1,83.91,,92.99,176.9
M,SBD,18.5,89.3,93,175.0,102.5,187.5,465.0
M,SBD,15.5,62.1,66,112.5,80.0,135.0,327.5
M,D,40.5,102.91,105,,,265.0,265.0
M,SBD,17.5,72.3,74,110.0,85.0,162.5,357.5
M,SBD,27.5,65.44,66,230.0,150.0,260.0,640.0
F,SBD,,55.7,56,88.45,43.09,111.13,242.67
M,SBD,,123.01,125,254.01,201.85,233.6,689.46
F,B,,63.0,63,,67.5,,67.5
M,B,22.0,93.7,100,,145.0,,145.0
F,SBD,,115.48,117.7,95.25,52.16,70.31,217.72
M,SBD,41.5,96.0,100,150.0,240.0,200.0,590.0
M,B,51.5,96.4,100,,195.0,,195.0
F,SBD,,53.25,56,95.25,31.75,111.13,238.14
M,B,31.0,123.6,125,,152.5,,152.5
F,SBD,18.0,68.76,75,111.13,61.23,95.25,267.62
M,B,23.5,73.85,75,,,,
F,SBD,31.5,58.24,60,87.5,75.0,137.5,300.0
M,B,24.5,81.3,82.5,,150.0,,150.0
M,SBD,17.0,62.4,67.5,125.0,105.0,150.0,380.0
F,B,35.5,83.56,84,,97.5,,97.5
M,SBD,53.0,107.1,110,177.5,112.5,245.0,535.0
M,B,37.5,126.1,120+,,240.0,,240.0
M,B,32.5,104.21,105,,187.5,,187.5
M,B,48.5,119.45,120,,245.0,,245.0
M,SBD,,105.1,120,120.0,112.5,130.0,362.5
M,SBD,24.5,99.6,105,232.5,170.0,280.0,682.5
M,B,20.0,92.7,93,,115.0,,115.0
M,B,70.0,96.8,100,,122.5,,122.5
M,SBD,20.5,93.5,,320.0,100.0,290.0,710.0
F,SBD,,110.22,117.7,,,,
F,SBD,,92.62,100,113.4,43.09,90.72,247.21
M,SBD,28.5,89.0,90,200.0,175.0,260.0,635.0
M,SBD,23.5,82.01,83,230.0,142.5,275.0,647.5
F,SBD,20.5,60.0,63,102.5,47.5,100.0,250.0
F,SBD,,67.68,75,,,,
M,SBD,21.5,74.9,75,145.0,90.0,180.0,415.0
M,SBD,25.5,81.8,82.5,220.0,165.0,245.0,630.0
F,SBD,,62.78,67.3,97.52,45.36,113.4,256.28
F,SBD,,88.18,90,147.42,63.5,145.15,356.07
F,B,25.0,51.9,52,,65.0,,65.0
M,SBD,21.5,80.6,82.5,150.0,95.0,202.5,447.5
M,SBD,20.5,66.85,67.5,160.0,97.5,205.0,462.5
M,SBD,,67.25,67.5,250.0,180.0,270.0,700.0
M,B,42.0,99.3,100,,170.0,,170.0
M,D,25.0,90.0,90,,,,
M,SBD,29.0,109.77,110,430.91,247.21,369.68,1047.8
F,SBD,,41.91,44.2,52.16,29.48,77.11,158.76
F,B,21.5,70.0,75,,75.0,,75.0
M,D,19.0,80.6,82.5,,,205.0,205.0
M,B,32.5,98.96,105,,200.0,,200.0
M,B,,89.18,90,,151.95,,151.95
F,D,33.0,73.7,75,,,192.5,192.5
F,SBD,,80.83,82.3,113.4,43.09,108.86,265.35
M,SBD,21.5,66.0,66,215.0,102.5,222.5,540.0
M,SBD,49.0,77.05,83,205.0,117.5,250.0,572.5
M,B,38.0,107.5,110,,280.0,,280.0
M,SBD,46.5,74.05,75,210.0,115.0,220.0,545.0
M,SBD,19.0,71.2,75,145.0,80.0,180.0,405.0
M,B,25.0,139.6,120+,,162.5,,162.5
M,SBD,19.5,82.7,83,182.5,175.0,195.0,552.5
F,SBD,30.0,55.7,56,102.5,65.0,117.5,285.0
M,B,,73.5,75,,85.0,,85.0
M,B,34.0,74.0,74,,,,
F,SBD,,67.22,67.3,68.04,36.29,77.11,181.44
M,SBD,29.0,100.0,100,219.99,158.76,265.35,644.1
F,SBD,29.0,74.6,75,177.5,100.0,180.0,457.5
M,SBD,48.5,121.1,125,250.0,165.0,282.5,697.5
F,SBD,,118.66,117.7+,165.56,90.72,129.27,385.55
M,SBD,56.0,110.1,125,240.0,200.5,180.0,620.5
M,SBD,21.0,86.75,90,170.0,110.0,185.0,465.0
M,B,36.0,90.5,100,,200.0,,200.0
M,SBD,,77.0,82.5,110.0,85.0,160.0,355.0
M,SBD,,75.0,75,195.0,95.0,195.0,485.0
M,B,40.5,94.2,100,,115.0,,115.0
M,B,35.0,103.2,110,,135.0,,135.0
M,SBD,47.0,66.36,67.5,190.0,,,
M,SBD,55.0,82.0,82.5,215.0,145.0,275.0,635.0
M,B,62.0,109.1,110,,143.0,,143.0
F,SBD,,70.85,75,106.59,47.63,120.2,274.42
M,SBD,29.5,69.5,75,160.0,105.0,195.0,460.0
M,B,41.0,102.0,110,,207.5,,207.5
F,B,23.0,56.0,56,,62.5,,62.5
M,SBD,22.0,103.9,105,300.0,197.5,297.5,795.0
M,SBD,20.5,137.0,120+,255.0,150.0,240.0,645.0
M,SBD,25.5,73.9,75,190.0,120.0,210.0,520.0
F,SBD,,47.13,47.8,77.11,43.09,92.99,213.19
M,SBD,18.5,55.3,56,110.0,75.0,140.0,325.0
M,BD,,81.7,83,,105.0,210.0,315.0
M,D,33.5,65.5,66,,,215.0,215.0
M,SBD,39.5,105.9,110,220.0,137.5,205.0,562.5
M,B,72.0,88.0,90,,79.38,,79.38
M,B,25.0,116.3,125,,170.0,,170.0
F,SBD,,55.79,56,92.99,47.63,97.52,238.14
M,B,,61.5,67.5,,95.0,,95.0
M,B,34.0,80.1,82.5,,,,
F,SBD,,38.74,44.2,61.23,22.68,70.31,154.22
M,SBD,18.0,67.08,67.5,167.5,97.5,170.0,435.0
F,SBD,36.5,55.8,57,85.0,65.0,110.0,260.0
M,SBD,33.0,123.38,125,362.87,242.67,272.16,877.7
F,SBD,,50.98,51.9,86.18,45.36,99.79,231.33
M,B,20.5,73.8,75,,,,
F,SBD,,50.44,51.9,129.27,86.18,124.74,340.19
F,SBD,40.0,55.4,56,110.0,55.0,120.0,285.0
M,SBD,49.0,58.35,59,175.0,107.5,177.5,460.0
F,SBD,30.0,66.5,67.5,135.0,,,
M,B,35.0,77.4,82.5,,155.0,,155.0
M,SBD,,60.2,66,152.5,135.0,160.0,447.5
F,B,23.5,65.8,72,,90.0,,90.0
M,SBD,74.5,58.25,59,95.0,77.5,132.5,305.0
